token,age,occupation,formation,gender,dilemma_1,dilemma_2,dilemma_3,dilemma_4,dilemma_5,dilemma_6,dilemma_7,dilemma_8,dilemma_9,dilemma_10,dilemma_11,dilemma_12,dilemma_13,dilemma_14,dilemma_15,dilemma_16,self_reporting_1,self_reporting_2,SCES_1,SCES_2,SCES_3,SCES_4,SCES_5,SCES_6,SCES_7,SCES_8,SCES_9,SCES_10,start_time,date,submit_time,time_of_completion,group
mbvs9yifsi5bphnmbvs84qaekangcd38,65+,Senior Developer,Information Systems,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Say nothing about the bug to the competitor,Sign a contract with the advertising company,"Do nothing, allowing the switch to remain operative",Informs the customer about the issue,Inform the customer about the bug,Notify your manager about the request,Meet with the president knowing the purpose of the discussion,Indecisive,Not tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Develop the model, since it will help millions of people and the number of individuals harmed would be less","Proposes that the upgrade of the encryption protocol (SHA1 to SHA 256) be done during the next month, without this being disclosed to the clinic's clients",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,4,5,5,5,5,4,3,5,4,4,4,5,2024-02-07 18:19:06,,2024-02-07 18:50:02,0 days 00:30:56,control
l7ue5f19z7fv6dyi73pu4l7u0uilz483,25-34,Junior Developer,,Female,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Report the information to the competitor,Refuse the advertising company's offer,Indecisive,Indecisive,Indecisive,Notify your manager about the request,Tell the president that you will not discuss the matter,Indecisive,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Does not develop the model, since, even though it will help mankind considerably, it may incur life risks for a small portion of the population","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You decide to take responsibility for the accident,"Refuse to collect the additional data, citing privacy concerns and potential backlash from the public",2,5,4,5,5,5,5,4,4,5,2,3,2024-01-07 13:18:53,,2024-01-07 13:40:40,0 days 00:21:47,control
c2kre7simgisltlc2krpvj46qwgep2gc,18-24,Student,Computer Science,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Indecisive,Sign a contract with the advertising company,"Do nothing, allowing the switch to remain operative",Indecisive,Don't tell the customer about the bug,Accept the client's work,Meet with the president knowing the purpose of the discussion,Not revealing the information to the customer,Not tell John about the situation before the meeting,"Since the decision making is not yours, you deliver the model as approved",Indecisive,"Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",Indecisive,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,3,4,4,4,3,4,4,3,2,4,3,2,2023-12-26 18:07:02,,2023-12-26 18:18:18,0 days 00:11:16,control
0g9uxp5f2frtq7gs0g9uxp63cu06l6z6,25-34,Senior Developer,Information Systems,Male,Begin development of the test detection software,Download the data onto a personal hard drive so you can continue development at home,Say nothing about the bug to the competitor,Sign a contract with the advertising company,Edit the software to remove the off switch,Informs the customer about the issue,Don't tell the customer about the bug,Accept the client's work,Meet with the president knowing the purpose of the discussion,Disclose the information to the customer,Indecisive,"Since the decision making is not yours, you deliver the model as approved","Develop the model, since it will help millions of people and the number of individuals harmed would be less","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You take no responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,3,2,4,3,2,3,3,3,2,2,5,4,2023-12-20 16:55:10,,2023-12-20 17:05:47,0 days 00:10:37,control
u8vufkgsojtel707o5buu8vuf0uict1w,45-54,Junior Developer,Software Engineering,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Report the information to the competitor,Refuse the advertising company's offer,Edit the software to remove the off switch,Informs the customer about the issue,Inform the customer about the bug,Notify your manager about the request,Meet with the president knowing the purpose of the discussion,Disclose the information to the customer,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Develop the model, since it will help millions of people and the number of individuals harmed would be less","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,4,4,5,5,5,5,4,5,4,4,3,4,2023-12-18 17:34:17,,2023-12-18 19:36:04,0 days 02:01:47,control
zua0fwhk4iluaxrq7w4zua0fnxoyt7oo,18-24,Student,Computer Science,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Report the information to the competitor,Indecisive,Indecisive,Informs the customer about the issue,Inform the customer about the bug,Indecisive,Indecisive,Indecisive,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,Indecisive,"Proposes that the upgrade of the encryption protocol (SHA1 to SHA 256) be done during the next month, without this being disclosed to the clinic's clients",You decide to take responsibility for the accident,"Refuse to collect the additional data, citing privacy concerns and potential backlash from the public",4,5,5,5,4,4,3,4,3,3,2,4,2023-12-16 16:32:21,,2023-12-16 16:43:35,0 days 00:11:14,control
hmycl2fq8xcyn0q3u6o6uhmyclurj492,35-44,Student,Software Engineering,Female,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Indecisive,Refuse the advertising company's offer,Edit the software to remove the off switch,Indecisive,Indecisive,Indecisive,Tell the president that you will not discuss the matter,Indecisive,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Develop the model, since it will help millions of people and the number of individuals harmed would be less","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,3,5,5,5,5,5,5,4,5,5,5,5,2023-12-15 16:41:36,,2023-12-15 17:03:38,0 days 00:22:02,control
2qwn67wsynkmdq5dh14k2qwn67wxdoc6,25-34,Intern,Computer Science,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Download the data onto a personal hard drive so you can continue development at home,Report the information to the competitor,Indecisive,Edit the software to remove the off switch,Indecisive,Don't tell the customer about the bug,Indecisive,Meet with the president knowing the purpose of the discussion,Disclose the information to the customer,Indecisive,Evidence a lack of accuracy in presenting the model on its own,Indecisive,"Proposes that the upgrade of the encryption protocol (SHA1 to SHA 256) be done during the next month, without this being disclosed to the clinic's clients",Indecisive,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,3,4,5,5,5,4,4,4,5,4,5,4,2023-12-15 14:26:57,,2023-12-15 14:43:28,0 days 00:16:31,control
pwq3yjlhpxcxtzz7pwq3yjlfp19z04z6,18-24,Intern,Software Engineering,Female,Indecisive,Stay at work longer in order to continue development,Say nothing about the bug to the competitor,Refuse the advertising company's offer,Edit the software to remove the off switch,Indecisive,Don't tell the customer about the bug,Accept the client's work,Tell the president that you will not discuss the matter,Disclose the information to the customer,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Develop the model, since it will help millions of people and the number of individuals harmed would be less","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,1,4,5,5,5,5,5,4,5,5,2,4,2023-12-15 14:10:39,,2023-12-15 14:23:17,0 days 00:12:38,control
s9eriifx0ggy8j4neybz2ho9ogs9erii,55-64,Senior Developer,Computer Science,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Say nothing about the bug to the competitor,Sign a contract with the advertising company,Edit the software to remove the off switch,Informs the customer about the issue,Inform the customer about the bug,Notify your manager about the request,Meet with the president knowing the purpose of the discussion,Disclose the information to the customer,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Does not develop the model, since, even though it will help mankind considerably, it may incur life risks for a small portion of the population","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,1,5,5,5,5,5,5,5,5,5,5,5,2023-12-12 14:04:08,,2023-12-12 14:16:21,0 days 00:12:13,control
38d3ijcqs2gqaxo638d3inbl0tes1le8,35-44,Senior Developer,Software Engineering,Male,Begin development of the test detection software,Stay at work longer in order to continue development,Report the information to the competitor,Sign a contract with the advertising company,Edit the software to remove the off switch,Informs the customer about the issue,Inform the customer about the bug,Notify your manager about the request,Meet with the president knowing the purpose of the discussion,Disclose the information to the customer,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Develop the model, since it will help millions of people and the number of individuals harmed would be less","Proposes that the upgrade of the encryption protocol (SHA1 to SHA 256) be done during the next month, without this being disclosed to the clinic's clients",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,5,5,5,5,5,5,4,5,5,4,5,4,2023-12-12 13:47:07,,2023-12-12 17:33:20,0 days 03:46:13,control
jl04jex1dt46tajl0bth63gyl3u5yjy3,35-44,Senior Developer,,Female,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Indecisive,Indecisive,"Do nothing, allowing the switch to remain operative",Indecisive,Don't tell the customer about the bug,Accept the client's work,Tell the president that you will not discuss the matter,Indecisive,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,Indecisive,Indecisive,You decide to take responsibility for the accident,Indecisive,1,3,3,5,3,4,2,2,3,3,3,4,2023-12-11 09:46:31,,2023-12-11 10:10:16,0 days 00:23:45,control
rdg4e9be6dy0m9i91ordg4e9qg15aguu,25-34,Senior Developer,Information Systems,Female,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Indecisive,Refuse the advertising company's offer,"Do nothing, allowing the switch to remain operative",Does not tell the client about the issue,Inform the customer about the bug,Notify your manager about the request,Tell the president that you will not discuss the matter,Not revealing the information to the customer,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,Indecisive,"Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",Indecisive,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,3,5,5,5,5,5,5,5,5,5,4,5,2023-12-06 14:06:06,,2023-12-06 14:34:47,0 days 00:28:41,control
kfevsygi4s8nwawpmkfevsoj37szzh35,35-44,Mid-Level Developer,Software Engineering,Male,Begin development of the test detection software,Stay at work longer in order to continue development,Report the information to the competitor,Refuse the advertising company's offer,"Do nothing, allowing the switch to remain operative",Does not tell the client about the issue,Don't tell the customer about the bug,Notify your manager about the request,Tell the president that you will not discuss the matter,Not revealing the information to the customer,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Develop the model, since it will help millions of people and the number of individuals harmed would be less","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You decide to take responsibility for the accident,"Refuse to collect the additional data, citing privacy concerns and potential backlash from the public",5,5,5,5,4,4,4,5,5,4,5,4,2023-12-05 20:17:53,,2023-12-05 20:30:09,0 days 00:12:16,control
640bnmvm80pgo5640bnmv91f09m7k02h,25-34,Mid-Level Developer,Software Engineering,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Report the information to the competitor,Refuse the advertising company's offer,Edit the software to remove the off switch,Informs the customer about the issue,Inform the customer about the bug,Accept the client's work,Meet with the president knowing the purpose of the discussion,Disclose the information to the customer,Tell John about the situation before the meeting,"Since the decision making is not yours, you deliver the model as approved","Develop the model, since it will help millions of people and the number of individuals harmed would be less","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,4,5,5,5,5,5,5,5,5,5,2,5,2023-12-01 16:00:24,,2023-12-01 16:15:27,0 days 00:15:03,control
usj40m5eycynn1uj77qo1usj40m5mb2r,35-44,Senior Developer,Computer Science,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Report the information to the competitor,Sign a contract with the advertising company,Edit the software to remove the off switch,Does not tell the client about the issue,Don't tell the customer about the bug,Accept the client's work,Meet with the president knowing the purpose of the discussion,Not revealing the information to the customer,Not tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Develop the model, since it will help millions of people and the number of individuals harmed would be less","Proposes that the upgrade of the encryption protocol (SHA1 to SHA 256) be done during the next month, without this being disclosed to the clinic's clients",You take no responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,5,5,5,5,5,5,5,3,3,2,4,4,2023-11-30 17:29:54,,2023-11-30 17:47:47,0 days 00:17:53,control
rvyfnqyns6bn19awydv1krvyfnqyohsm,18-24,Student,Computer Science,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Report the information to the competitor,Refuse the advertising company's offer,Edit the software to remove the off switch,Indecisive,Don't tell the customer about the bug,Notify your manager about the request,Meet with the president knowing the purpose of the discussion,Indecisive,Tell John about the situation before the meeting,"Since the decision making is not yours, you deliver the model as approved",Indecisive,"Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,4,4,5,5,4,5,3,4,3,4,4,3,2023-11-24 14:05:28,,2023-11-24 14:23:45,0 days 00:18:17,control
4v10jrojfe8o5b54v10jewbbhte11urw,18-24,Student,Computer Science,Male,Begin development of the test detection software,Download the data onto a personal hard drive so you can continue development at home,Report the information to the competitor,Refuse the advertising company's offer,Indecisive,Informs the customer about the issue,Inform the customer about the bug,Notify your manager about the request,Meet with the president knowing the purpose of the discussion,Indecisive,Not tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Develop the model, since it will help millions of people and the number of individuals harmed would be less","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You take no responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,4,4,4,4,4,4,3,3,3,5,3,4,2023-11-24 12:03:07,,2023-11-24 12:25:28,0 days 00:22:21,control
hvrmni3bn0o0f3rrbnhvrv357u45b8iv,25-34,Senior Developer,Software Engineering,Male,Begin development of the test detection software,Download the data onto a personal hard drive so you can continue development at home,Report the information to the competitor,Refuse the advertising company's offer,Edit the software to remove the off switch,Informs the customer about the issue,Inform the customer about the bug,Notify your manager about the request,Meet with the president knowing the purpose of the discussion,Disclose the information to the customer,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Does not develop the model, since, even though it will help mankind considerably, it may incur life risks for a small portion of the population","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,4,4,4,4,4,4,4,4,4,4,4,4,2023-11-23 18:03:20,,2023-11-23 18:28:06,0 days 00:24:46,control
ehr83450tlxitrnv66qn9ehr834d0b5w,25-34,Student,Computer Engineering,Male,Begin development of the test detection software,Stay at work longer in order to continue development,Indecisive,Indecisive,Edit the software to remove the off switch,Informs the customer about the issue,Don't tell the customer about the bug,Notify your manager about the request,Tell the president that you will not discuss the matter,Indecisive,Not tell John about the situation before the meeting,Indecisive,"Does not develop the model, since, even though it will help mankind considerably, it may incur life risks for a small portion of the population","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,3,5,5,4,5,5,4,5,5,5,3,2,2023-11-20 16:53:24,,2023-11-20 17:09:17,0 days 00:15:53,control
k5ybw5logbzl3bzpgzk5ybtp8uuunpwf,25-34,Student,Computer Science,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Indecisive,Report the information to the competitor,Refuse the advertising company's offer,Edit the software to remove the off switch,Informs the customer about the issue,Inform the customer about the bug,Accept the client's work,Tell the president that you will not discuss the matter,Disclose the information to the customer,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,Indecisive,Indecisive,Indecisive,"Refuse to collect the additional data, citing privacy concerns and potential backlash from the public",1,5,5,5,5,5,5,3,5,5,1,3,2023-11-17 15:14:29,,2023-11-17 15:26:39,0 days 00:12:10,control
tlx13w881p7xfp9mds320thtlx13w8ab,55-64,Senior Developer,Information Systems,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Say nothing about the bug to the competitor,Sign a contract with the advertising company,Edit the software to remove the off switch,Informs the customer about the issue,Don't tell the customer about the bug,Notify your manager about the request,Meet with the president knowing the purpose of the discussion,Disclose the information to the customer,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Develop the model, since it will help millions of people and the number of individuals harmed would be less","Proposes that the upgrade of the encryption protocol (SHA1 to SHA 256) be done during the next month, without this being disclosed to the clinic's clients",Indecisive,"Refuse to collect the additional data, citing privacy concerns and potential backlash from the public",4,5,5,5,5,5,4,5,5,4,1,5,2023-11-14 20:38:48,,2023-11-14 21:02:26,0 days 00:23:38,control
lgbz29jufd9npz3yr9lgbz2wmo0l2abp,25-34,Senior Developer,Information Systems,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Report the information to the competitor,Indecisive,Edit the software to remove the off switch,Informs the customer about the issue,Don't tell the customer about the bug,Notify your manager about the request,Meet with the president knowing the purpose of the discussion,Indecisive,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,Indecisive,Indecisive,You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,3,5,5,5,5,4,3,3,4,3,3,4,2023-11-13 20:53:07,,2023-11-13 21:19:54,0 days 00:26:47,control
fv2zkfs4l1vq9ojhfv2zkfskxh1fr6m4,55-64,Senior Developer,Computer Science,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Report the information to the competitor,Indecisive,Edit the software to remove the off switch,Informs the customer about the issue,Inform the customer about the bug,Notify your manager about the request,Meet with the president knowing the purpose of the discussion,Not revealing the information to the customer,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Does not develop the model, since, even though it will help mankind considerably, it may incur life risks for a small portion of the population",Indecisive,Indecisive,Indecisive,4,4,5,5,5,5,4,4,4,3,4,5,2023-09-28 20:32:17,,2023-09-28 20:44:26,0 days 00:12:09,control
houlp3nl8wi7ppwxhl8i0lhoulp3bjt1,18-24,Student,Computer Science,Male,Begin development of the test detection software,Download the data onto a personal hard drive so you can continue development at home,Report the information to the competitor,Refuse the advertising company's offer,Edit the software to remove the off switch,Indecisive,Don't tell the customer about the bug,Notify your manager about the request,Indecisive,Not revealing the information to the customer,Tell John about the situation before the meeting,"Since the decision making is not yours, you deliver the model as approved","Does not develop the model, since, even though it will help mankind considerably, it may incur life risks for a small portion of the population","Proposes that the upgrade of the encryption protocol (SHA1 to SHA 256) be done during the next month, without this being disclosed to the clinic's clients",Indecisive,"Refuse to collect the additional data, citing privacy concerns and potential backlash from the public",3,5,5,4,2,4,4,5,3,4,1,5,2023-09-26 13:43:11,,2023-09-26 14:03:50,0 days 00:20:39,control
cyocvnzolbasw90kqtbcyocvn3yrrkcj,18-24,Junior Developer,Computer Science,Male,Begin development of the test detection software,Stay at work longer in order to continue development,Report the information to the competitor,Sign a contract with the advertising company,Edit the software to remove the off switch,Informs the customer about the issue,Inform the customer about the bug,Notify your manager about the request,Meet with the president knowing the purpose of the discussion,Disclose the information to the customer,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Does not develop the model, since, even though it will help mankind considerably, it may incur life risks for a small portion of the population","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,5,5,5,4,5,5,5,5,5,5,5,5,2023-09-25 11:14:31,,2023-09-25 11:29:15,0 days 00:14:44,control
lpmq1ujkyy3ty4clpmqirrzhr2g6gdb1,18-24,Junior Developer,Computer Science,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Report the information to the competitor,Indecisive,Edit the software to remove the off switch,Indecisive,Indecisive,Notify your manager about the request,Tell the president that you will not discuss the matter,Indecisive,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Develop the model, since it will help millions of people and the number of individuals harmed would be less","Proposes that the upgrade of the encryption protocol (SHA1 to SHA 256) be done during the next month, without this being disclosed to the clinic's clients",You take no responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,4,4,5,5,4,4,3,4,3,4,4,2,2023-09-23 11:22:17,,2023-09-23 11:40:07,0 days 00:17:50,control
aswdjzhp812syeaswde7ald8er9vmbhl,18-24,Junior Developer,Computer Science,Female,Begin development of the test detection software,Stay at work longer in order to continue development,Report the information to the competitor,Refuse the advertising company's offer,Edit the software to remove the off switch,Informs the customer about the issue,Don't tell the customer about the bug,Notify your manager about the request,Indecisive,Indecisive,Not tell John about the situation before the meeting,"Since the decision making is not yours, you deliver the model as approved","Does not develop the model, since, even though it will help mankind considerably, it may incur life risks for a small portion of the population","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You take no responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,2,5,5,4,5,5,4,5,5,4,4,2,2023-09-23 00:36:33,,2023-09-23 00:50:54,0 days 00:14:21,control
i4hle1ulwftvhsnoyi4hleauxrxq76r1,18-24,Student,Software Engineering,Non-Binary,"Wait until the technology is available, without test detection software, and risk being beaten to market",Download the data onto a personal hard drive so you can continue development at home,Report the information to the competitor,Refuse the advertising company's offer,Edit the software to remove the off switch,Informs the customer about the issue,Inform the customer about the bug,Indecisive,Indecisive,Disclose the information to the customer,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Develop the model, since it will help millions of people and the number of individuals harmed would be less","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You decide to take responsibility for the accident,"Refuse to collect the additional data, citing privacy concerns and potential backlash from the public",2,4,3,5,5,5,3,3,4,4,3,4,2023-09-22 23:43:12,,2023-09-23 00:04:21,0 days 00:21:09,control
eczhpksyguie2qheczhibor9qd0k4fsw,18-24,Student,Computer Science,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Download the data onto a personal hard drive so you can continue development at home,Say nothing about the bug to the competitor,Sign a contract with the advertising company,Edit the software to remove the off switch,Does not tell the client about the issue,Don't tell the customer about the bug,Accept the client's work,Meet with the president knowing the purpose of the discussion,Not revealing the information to the customer,Not tell John about the situation before the meeting,"Since the decision making is not yours, you deliver the model as approved","Does not develop the model, since, even though it will help mankind considerably, it may incur life risks for a small portion of the population","Proposes that the upgrade of the encryption protocol (SHA1 to SHA 256) be done during the next month, without this being disclosed to the clinic's clients",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,3,4,5,5,4,5,2,4,4,2,4,4,2023-09-22 22:14:13,,2023-09-22 22:23:59,0 days 00:09:46,control
dwm04bt8kx9r7657sxrdwm04hghqpgav,25-34,Senior Developer,Software Engineering,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Report the information to the competitor,Refuse the advertising company's offer,Edit the software to remove the off switch,Informs the customer about the issue,Inform the customer about the bug,Notify your manager about the request,Meet with the president knowing the purpose of the discussion,Not revealing the information to the customer,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Does not develop the model, since, even though it will help mankind considerably, it may incur life risks for a small portion of the population","Proposes that the upgrade of the encryption protocol (SHA1 to SHA 256) be done during the next month, without this being disclosed to the clinic's clients",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,5,4,5,5,5,4,2,5,5,5,5,5,2023-09-20 17:47:47,,2023-09-20 20:27:17,0 days 02:39:30,control
6fgp43tulssz0k8j6fgp43wz4v6ot6ib,18-24,Student,,Male,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Report the information to the competitor,Refuse the advertising company's offer,Edit the software to remove the off switch,Informs the customer about the issue,Inform the customer about the bug,Notify your manager about the request,Indecisive,Disclose the information to the customer,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Does not develop the model, since, even though it will help mankind considerably, it may incur life risks for a small portion of the population","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,2,5,5,5,5,5,4,3,5,5,1,5,2023-09-18 18:40:05,,2023-09-18 20:05:00,0 days 01:24:55,control
w2gpnsn6bqd1iwyvb6gw2gpns9rnsgnc,25-34,Student,Computer Science,Female,Begin development of the test detection software,Stay at work longer in order to continue development,Report the information to the competitor,Indecisive,Indecisive,Indecisive,Don't tell the customer about the bug,Accept the client's work,Meet with the president knowing the purpose of the discussion,Disclose the information to the customer,Indecisive,Evidence a lack of accuracy in presenting the model on its own,"Does not develop the model, since, even though it will help mankind considerably, it may incur life risks for a small portion of the population","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,3,4,5,5,5,5,4,4,3,4,2,4,2023-09-15 15:18:55,,2023-09-15 15:39:06,0 days 00:20:11,control
5ro3giry9o0ajxmzd5ro3ir9d3dy82bj,45-54,Junior Developer,Data Science,Female,"Wait until the technology is available, without test detection software, and risk being beaten to market",Stay at work longer in order to continue development,Say nothing about the bug to the competitor,Sign a contract with the advertising company,Edit the software to remove the off switch,Informs the customer about the issue,Don't tell the customer about the bug,Notify your manager about the request,Meet with the president knowing the purpose of the discussion,Indecisive,Tell John about the situation before the meeting,Evidence a lack of accuracy in presenting the model on its own,"Does not develop the model, since, even though it will help mankind considerably, it may incur life risks for a small portion of the population","Advises that those in charge of the clinic notify their clients, and temporarily remove their application from the air",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,3,5,5,5,5,5,4,5,5,5,3,4,2023-09-15 12:44:28,,2023-09-15 13:16:11,0 days 00:31:43,control
nsuz7khjefch4vssx9b3nsun1lauaud1,35-44,Student,Computer Science,Male,Begin development of the test detection software,Stay at work longer in order to continue development,Indecisive,Refuse the advertising company's offer,Edit the software to remove the off switch,Indecisive,Indecisive,Notify your manager about the request,Indecisive,Indecisive,Tell John about the situation before the meeting,Indecisive,Indecisive,Indecisive,You take no responsibility for the accident,Indecisive,5,5,3,2,2,2,4,3,4,2,2,4,2023-09-12 22:50:14,,2023-09-13 00:35:19,0 days 01:45:05,control
tgtuvnxw79t81nottgtuqjivme0cpyja,18-24,Senior Developer,Computer Science,Male,Begin development of the test detection software,Stay at work longer in order to continue development,Report the information to the competitor,Sign a contract with the advertising company,Edit the software to remove the off switch,Does not tell the client about the issue,Don't tell the customer about the bug,Indecisive,Meet with the president knowing the purpose of the discussion,Disclose the information to the customer,Not tell John about the situation before the meeting,"Since the decision making is not yours, you deliver the model as approved","Develop the model, since it will help millions of people and the number of individuals harmed would be less","Proposes that the upgrade of the encryption protocol (SHA1 to SHA 256) be done during the next month, without this being disclosed to the clinic's clients",You decide to take responsibility for the accident,Advocate for transparently informing the users about the additional data collection and asking for their explicit consent,3,5,5,4,3,3,2,4,3,3,1,3,2023-09-12 22:37:40,,2023-09-12 22:53:59,0 days 00:16:19,control
